#Position (bp)	Coverage	Std
15197.0	74.27920902839469	33.74838333050093
45590.0	60.5142302503866	23.64307576756315
75983.0	54.7494488862567	22.370014824641864
106376.0	58.04280590925542	20.34224898428612
136769.0	55.41621425986247	23.280323190054354
167162.0	72.08255190339881	34.15247242899879
197555.0	64.89214621787912	31.634189456228555
221485.0	70.02238506898723	31.847946447245608
236681.5	80.7983134767136	39.32715568240056
258341.0	72.36041193695917	32.094349668186574
288734.0	63.753331359194554	23.26532596720027
319127.0	60.80590925542066	22.64791620538242
349520.0	58.08488796762413	19.176643556137837
379913.0	54.32178462145889	21.149397371550453
410306.0	55.22577567202974	19.565102654085486
440699.0	57.121113414273026	23.742263189570064
471092.0	58.48669101437831	25.200395138013853
501485.0	55.149541012733195	24.687248480839255
531878.0	46.871878393051034	19.1849965782063
562271.0	50.32829927943934	21.736123230038764
592664.0	45.592044220708715	19.162041259294718
623057.0	45.49297535616754	17.36857006221261
653450.0	47.796038561510876	19.121893046181253
683843.0	47.13322146546902	18.124074726466826
714236.0	39.67627414207219	23.69259987109883
744629.0	51.57236863751522	17.70422105863072
775022.0	49.5641759615701	19.16726555093422
805415.0	53.58803013851874	19.506983952583028
835808.0	53.90283946961471	21.673805798617906
866201.0	56.69904254269075	22.684247102938723
896594.0	54.595597670516234	20.885820960437698
926987.0	58.48185437436252	22.672292989698235
957380.0	66.2369295561478	24.654891052584123
987773.0	66.49406113249762	20.100245595441653
1018166.0	68.09564702398579	24.833256321927546
1038382.5	72.64442231075697	31.209059237440268
1053579.0	87.1444013167592	61.70040406225463
1078952.0	61.791859967755734	24.49008012667436
1109345.0	54.58681275293653	21.830354403340507
1139738.0	53.40384299016221	29.259047545297623
1170131.0	61.421511532260716	24.266720440195066
1200524.0	56.79350508340736	29.187456386348643
1230917.0	62.88750699174152	27.502892708954228
1261310.0	59.017471128220315	24.36246216473737
1291703.0	59.94896851248643	23.877151893018805
1322096.0	77.68239397229625	34.56337209180163
1348657.5	81.92173339199296	38.15208411368027
1363854.0	78.63147592326764	30.913080673090974
1382882.0	71.23344191096633	25.49471363094212
1413275.0	57.811963281018656	21.618730903493603
1443668.0	61.825716447866284	25.304674577177412
1474061.0	55.52489059980917	19.858977034115064
1504454.0	58.30957786332379	20.12282719328102
1534847.0	55.51580956141217	22.21243705861457
1565240.0	53.177738295002136	20.016858620333522
1595633.0	51.05859901951107	18.821278275087167
1626026.0	53.177705392689106	17.87584173581649
1656419.0	47.02595992498273	16.482000344023003
1686812.0	49.015167966308034	17.69121181326967
1717205.0	43.65241996512355	17.49357605442017
1747598.0	42.35537788306518	15.418821995439291
1777991.0	42.942717073010236	16.391495074644286
1808384.0	48.95502253808443	23.684126488656517
1838777.0	43.79143223768631	17.889178365592773
1869170.0	51.54917250682723	27.271634455342504
1899563.0	51.75800348764518	24.475789897767662
1929956.0	43.49356759780213	18.954641971696404
1960349.0	43.350409633797256	17.883022323278173
