#Position (bp)	Coverage	Std
15197.0	52.576218208140034	74.61153655542498
45590.0	48.996051722436086	36.667872666162076
75983.0	44.9247195077814	36.37161191449967
106376.0	42.6365281479288	33.32208871634892
136769.0	36.6423847596486	31.21029086347292
167162.0	49.5155463429079	39.295538858730595
197555.0	46.978975421972166	53.60059503748371
221485.0	51.16116104654491	44.74098916569223
236681.5	72.69719944298313	65.45946879385231
258341.0	42.491264435889846	37.508219742055736
288734.0	49.32040272431152	42.67997499053442
319127.0	42.06731813246471	32.940953326829316
349520.0	41.564011450004934	32.41260011073177
379913.0	35.4616523541605	31.744046163304663
410306.0	38.1205869772645	31.18167851454394
440699.0	41.15220610008883	35.94759645716638
471092.0	30.78146283683743	70.57188308430595
501485.0	44.263810745895434	82.5638169218556
531878.0	32.91149277794229	28.541079669556616
562271.0	25.83664001579311	24.399357128878822
592664.0	26.72276511038726	24.37748761484127
623057.0	26.785180798210114	25.903018624015246
653450.0	34.68522357121706	31.15466262045074
683843.0	31.137169743032935	25.67324970348025
714236.0	29.129437699470273	29.424783528470766
744629.0	26.80870595202843	24.901011540586357
775022.0	25.844437863981838	22.67371730994286
805415.0	34.533379396571576	33.29578726422162
835808.0	34.945316355739806	31.09599564179334
866201.0	40.898825387424736	33.66191618222965
896594.0	41.227453689994405	31.073813900264874
926987.0	43.20432336393248	34.21106497036797
957380.0	44.634981739216265	37.795900428026165
987773.0	40.054683644260194	34.215141082776725
1018166.0	50.08594084164117	39.18748021498669
1038382.5	57.27788844621514	50.44356734070041
1053579.0	56.89289048297548	60.422452740395535
1078952.0	42.382061658934624	35.273182644584196
1109345.0	56.0800184252953	36.681758992262445
1139738.0	35.24245714473727	34.321290412127304
1170131.0	26.654262494653373	24.392408713964304
1200524.0	25.30602441351627	26.579034399097196
1230917.0	31.14885006415951	28.107512239022007
1261310.0	46.68982989504162	33.16556785174697
1291703.0	53.08051195999079	40.433877263498594
1322096.0	43.6939426841707	45.731890592112464
1348657.5	44.9375274967004	45.67058352743078
1363854.0	45.458958632389404	43.20879389085983
1382882.0	45.950811042016255	43.72402143376726
1413275.0	47.08149902938177	40.69072583872645
1443668.0	36.97104596453131	33.97125299920409
1474061.0	44.51771789556806	34.52542209496344
1504454.0	43.15924719507781	36.5383168292732
1534847.0	37.80577764616852	33.39688099092028
1565240.0	41.90043760076333	31.995517259964227
1595633.0	35.41897805415721	29.117540166187062
1626026.0	32.008488796762414	27.277666723868876
1656419.0	35.482512420623166	27.790188455794627
1686812.0	25.298358174579672	25.231354729278443
1717205.0	31.848484848484848	29.851108934777212
1747598.0	30.132596321521405	29.832325705956766
1777991.0	28.06350146415293	24.484317868220252
1808384.0	21.881913598525976	22.44568639095897
1838777.0	25.832033691968544	23.974685456198447
1869170.0	25.351396703188236	28.303204149300264
1899563.0	41.92297568519067	38.09868313772636
1929956.0	21.708518408844142	20.523478605883025
1960349.0	22.501003520547496	24.28906830667649
1990742.0	22.818609548251242	22.019580874633267
2021135.0	27.886848945480867	31.287168532005367
2051528.0	26.991774421741848	24.19795676167999
2081921.0	22.199519626229723	18.325893807353133
2112314.0	29.400914684302307	30.293416449501645
2142707.0	22.190603099397887	19.966536674642665
2173100.0	26.183068469713422	23.992062375287965
2203493.0	22.767018721416115	20.378172088629697
2233886.0	28.073306353436646	28.01087915145406
2264279.0	21.27878129832527	18.907876173622256
2294672.0	25.02434771164413	22.05005999814418
2325065.0	22.685486789721317	21.552634174912434
2355458.0	32.27786003356036	35.1926725278322
2385851.0	19.94646793669595	19.313747954927408
2416244.0	26.05810548481558	22.686084745685154
2446637.0	31.594939624255584	31.082173935199876
2477030.0	25.28207152962853	23.916792500486658
2507423.0	26.968380877175665	23.32949261225704
2537816.0	29.88954693514954	26.51740255825374
2568209.0	27.49159345902017	30.47568993095442
2598602.0	32.374395419998024	27.466844841697032
2628995.0	32.61116046458066	27.73972097725622
2659388.0	37.350442536110286	31.51157831121137
2689781.0	34.670088507222054	29.857596964082386
2720174.0	26.54538874082848	24.603330210912098
2750567.0	38.327937353995985	33.07427116190357
2780960.0	41.61718158786563	31.122407009685656
2811353.0	37.373145132102785	35.51389537976062
2841746.0	38.33063534366466	35.79738540217644
2872139.0	48.276905866482416	49.56746815455796
2889645.5	121.36450216450217	61.31546594160697
2904842.0	67.87855507701859	56.312292986212114
2932925.0	46.33425459809825	34.8557537277108
2963318.0	37.018458197611295	32.79824443405635
2993711.0	34.974632316651864	33.34352228050613
3024104.0	33.19609778567433	27.696970938905995
3054497.0	37.65153160267167	30.485514553174422
3084890.0	35.437534958707595	32.049768716693386
3115283.0	34.91616490639292	31.24268637478649
3145676.0	41.00891652683184	30.40366617891786
3176069.0	36.847070049024445	31.80246223928731
3206462.0	39.754417135524626	35.658628063965175
