#Position (bp)	Coverage	Std
15197.0	163.3942355147567	245.9151226683777
45590.0	138.782055078472	102.28478211600527
75983.0	121.21406244859014	88.16772253537563
106376.0	113.06146152074491	86.63087250476812
136769.0	104.73513638008752	83.45870659737183
167162.0	164.9931234165762	115.8240023467771
197555.0	129.15128483532393	133.11406991073204
221485.0	142.7764355642068	126.58904532859927
236681.5	164.7271390994894	135.43837484547325
258341.0	137.14634948836903	110.22442566014146
288734.0	141.50913039186653	106.91657087357812
319127.0	133.77228309150132	104.26907046217286
349520.0	106.95916822952654	77.56057829867189
379913.0	88.34623104004211	74.97470526192127
410306.0	93.46435034382917	73.08750916753793
440699.0	99.48840193465601	92.45104667866691
471092.0	69.86111933668937	61.125857703959845
501485.0	93.16273484025928	78.37494636645643
531878.0	80.19744678050867	62.942456298766935
562271.0	70.29602211035436	60.30937387427075
592664.0	73.77047346428454	65.50223122858796
623057.0	72.40525778962261	62.33848039738793
653450.0	93.2127134537558	76.36815342384857
683843.0	77.51854045339387	61.120327251386286
714236.0	69.37380317836345	65.9343204751785
744629.0	79.75385779620308	63.80743561322159
775022.0	77.03589642351858	57.8081640584042
805415.0	98.74938308163064	82.46361672543999
835808.0	90.74181554963315	71.68157032390505
866201.0	111.14062448590136	85.31753741158938
896594.0	109.61708288092653	81.48434077940863
926987.0	124.50416214259863	97.72830839477882
957380.0	127.43839041884644	98.06682648991341
987773.0	152.64001579311025	124.56595084384217
1018166.0	175.83907478695753	134.72891803268965
1038382.5	164.0859561752988	119.82093670352423
1053579.0	161.4334004815015	135.17474164849597
1078952.0	137.4236172802948	107.45356002296796
1109345.0	138.73358997137498	97.93706570149693
1139738.0	95.25723028328892	88.19080546552037
1170131.0	81.3043463955516	72.04372897491903
1200524.0	82.53074721152898	84.4168325950119
1230917.0	99.60872569341625	87.58540013223
1261310.0	111.52666732471293	89.75246799468765
1291703.0	138.98397657355312	106.27894319350268
1322096.0	144.46250781429936	145.49060509698506
1348657.5	140.24346678398592	122.70822951558344
