#Position (bp)	insert size
15197.0	213.44444444444446
45590.0	261.4
75983.0	259.0
106376.0	231.33333333333334
136769.0	216.66666666666666
167162.0	317.9166666666667
197555.0	246.54545454545453
221485.0	223.5
236681.5	189.33333333333334
258341.0	261.77777777777777
288734.0	232.33333333333334
319127.0	279.9
349520.0	254.8
379913.0	223.5
410306.0	199.83333333333334
440699.0	274.85714285714283
471092.0	209.5
501485.0	246.8
531878.0	348.2
562271.0	272.0
592664.0	181.33333333333334
623057.0	330.14285714285717
653450.0	296.5
683843.0	233.0
714236.0	214.57142857142858
744629.0	270.77777777777777
775022.0	269.5
805415.0	224.2
835808.0	212.0
866201.0	298.4
896594.0	263.2
926987.0	253.0
957380.0	243.75
987773.0	248.0
1018166.0	234.6875
1038382.5	189.66666666666666
1053579.0	326.14285714285717
1078952.0	209.36363636363637
1109345.0	238.625
1139738.0	216.66666666666666
1170131.0	226.72727272727272
1200524.0	201.875
1230917.0	287.375
1261310.0	286.0
1291703.0	282.5
1322096.0	246.3
1348657.5	293.1666666666667
1363854.0	252.0
1382882.0	255.6
1413275.0	248.16666666666666
1443668.0	237.33333333333334
1474061.0	226.66666666666666
1504454.0	289.375
1534847.0	264.55555555555554
1565240.0	256.5
1595633.0	227.66666666666666
1626026.0	272.0
1656419.0	318.8
1686812.0	249.5
1717205.0	315.8333333333333
1747598.0	341.0
1777991.0	187.0
1808384.0	242.57142857142858
1838777.0	265.4
1869170.0	236.0
1899563.0	249.42857142857142
1929956.0	230.22222222222223
1960349.0	267.1
1990742.0	189.71428571428572
2021135.0	204.16666666666666
2051528.0	293.5
2081921.0	229.57142857142858
2112314.0	169.33333333333334
2142707.0	259.5
2173100.0	225.0909090909091
2203493.0	257.5
2233886.0	216.83333333333334
2264279.0	366.6666666666667
2294672.0	296.6666666666667
2325065.0	270.25
2355458.0	207.92307692307693
2385851.0	253.5
2416244.0	399.3333333333333
2446637.0	185.0
2477030.0	305.0
2507423.0	173.0
2537816.0	241.0
2568209.0	222.91666666666666
2598602.0	204.08333333333334
2628995.0	219.22222222222223
2659388.0	215.73333333333332
2689781.0	305.2
2720174.0	212.11111111111111
2750567.0	287.3076923076923
2780960.0	186.625
2811353.0	244.71428571428572
2841746.0	184.0
2872139.0	237.25
2889645.5	197.25
2904842.0	230.2
2932925.0	205.07692307692307
2963318.0	263.2
2993711.0	182.42857142857142
3024104.0	289.0
3054497.0	288.57142857142856
3084890.0	207.55555555555554
3115283.0	224.0
3145676.0	196.7
3176069.0	245.625
3206462.0	226.9090909090909
3236855.0	230.72727272727272
3267248.0	221.75
3297641.0	206.77777777777777
3322340.5	299.3333333333333
3337537.0	191.08695652173913
3358427.0	212.48684210526315
3388820.0	215.48717948717947
3410819.5	208.91666666666666
3426016.0	216.66666666666666
3449606.0	199.55555555555554
3479999.0	259.53333333333336
3510392.0	296.72727272727275
3540785.0	242.5
3571178.0	240.25
3601571.0	221.5
3631964.0	219.0
3662357.0	225.66666666666666
3692750.0	243.75
3723143.0	247.84615384615384
3753536.0	271.2
3783929.0	268.25
3814322.0	220.33333333333334
3844715.0	194.22222222222223
3875108.0	252.33333333333334
3905501.0	254.84615384615384
3935894.0	287.0
3966287.0	274.1875
3987990.0	279.1818181818182
4003186.5	293.75
4027073.0	291.45454545454544
4057466.0	249.83333333333334
4087859.0	233.0
4118252.0	178.25
4148645.0	250.57142857142858
4179038.0	227.33333333333334
4209431.0	221.28571428571428
4239824.0	202.0
4259839.0	223.0
4275035.5	320.8
4300610.0	178.6
4331003.0	261.8888888888889
4361396.0	278.8888888888889
4391789.0	223.1
4422182.0	245.6
4452575.0	291.77777777777777
4482968.0	295.625
4513361.0	247.45454545454547
4543754.0	257.0
4574147.0	229.0
4604540.0	227.5
4634933.0	236.42857142857142
4665326.0	254.85714285714286
4695719.0	301.1666666666667
4726112.0	233.66666666666666
4756505.0	206.875
4786898.0	287.1
4817291.0	249.0
4847684.0	183.6
4878077.0	182.0
4908470.0	339.8333333333333
4938863.0	323.2857142857143
4969256.0	283.44444444444446
4999649.0	254.66666666666666
5030042.0	271.8888888888889
5060435.0	241.33333333333334
5090828.0	319.1111111111111
5121221.0	220.44444444444446
5151614.0	264.25
5182007.0	205.85714285714286
5212400.0	245.4
5242793.0	194.0909090909091
5273186.0	257.6666666666667
5303579.0	224.875
5333972.0	248.125
5352383.0	212.16666666666666
5367579.5	203.33333333333334
5394758.0	214.66666666666666
5425151.0	290.75
5455544.0	264.375
5485937.0	236.8
5516330.0	311.77777777777777
5546723.0	290.375
5577116.0	290.0
5607509.0	255.21428571428572
5637902.0	235.8
5668295.0	262.0
5698688.0	221.33333333333334
5729081.0	248.15384615384616
5759474.0	238.75
5789867.0	216.6
5820260.0	243.88888888888889
5850653.0	228.41666666666666
5881046.0	270.0
5907241.5	232.25
5922438.0	206.0
5941832.0	276.42857142857144
5972225.0	208.16666666666666
6002618.0	225.16666666666666
6033011.0	237.88888888888889
6063404.0	240.0
6093797.0	236.77777777777777
6124190.0	310.3333333333333
6154583.0	214.44444444444446
6184976.0	210.0
6215369.0	206.33333333333334
6245762.0	266.0
6276155.0	251.6
6306548.0	250.7
6336941.0	223.35294117647058
6367334.0	234.66666666666666
6397727.0	274.44444444444446
6428120.0	249.33333333333334
6458513.0	216.42857142857142
6488906.0	264.4
6519299.0	186.6
6549692.0	245.86666666666667
6580085.0	234.57142857142858
6610478.0	246.06666666666666
6640871.0	226.0
6660029.5	278.25
6675226.0	240.2
6701657.0	192.66666666666666
6732050.0	237.76923076923077
6762443.0	255.15384615384616
6792836.0	230.5
6823229.0	275.9
6853622.0	230.33333333333334
6884015.0	197.0
6914408.0	325.25
6944801.0	241.44444444444446
6975194.0	239.44444444444446
7005587.0	240.77777777777777
7035980.0	219.6
7066373.0	235.125
7096766.0	296.7142857142857
7127159.0	285.8888888888889
7157552.0	214.35714285714286
7187945.0	287.85714285714283
7218338.0	248.72727272727272
7248731.0	227.2
7279124.0	184.0
7309517.0	267.45454545454544
7327760.5	0.0
7342957.0	245.57142857142858
7370303.0	201.57142857142858
7400696.0	296.6666666666667
7431089.0	252.125
7461482.0	269.0
7491875.0	247.8
7522268.0	208.9
7552661.0	204.22222222222223
7583054.0	255.57142857142858
7613447.0	186.0
7643840.0	230.14285714285714
7674233.0	234.25
7704626.0	246.25
7735019.0	278.4
7765412.0	209.57142857142858
7795805.0	254.92857142857142
7826198.0	324.0
7856591.0	222.0
7886984.0	273.4
7917377.0	253.25
7947770.0	268.875
7978163.0	213.0
8008556.0	224.0
8038949.0	162.0
8069342.0	238.33333333333334
8099735.0	231.5
8130128.0	311.0
8160521.0	237.4
8190914.0	285.0
8221307.0	263.4166666666667
8251700.0	259.92857142857144
8282093.0	258.25
8312486.0	264.0
8342879.0	215.2
8373272.0	231.66666666666666
8398726.5	198.375
8413923.0	201.75
8434058.0	207.42857142857142
8464451.0	251.63636363636363
8494844.0	220.16666666666666
8525237.0	238.78571428571428
8555630.0	287.0
8586023.0	222.27272727272728
8616416.0	266.6666666666667
8646809.0	214.0
8677202.0	243.25
8707595.0	277.0
8737988.0	197.625
8768381.0	238.25
8798774.0	195.0
8829167.0	248.77777777777777
8859560.0	219.14285714285714
8889953.0	255.33333333333334
8920346.0	253.0909090909091
8950739.0	250.14285714285714
8981132.0	210.375
9011525.0	243.6
9041918.0	221.6
9072311.0	218.0
9102704.0	282.0
9133097.0	236.5
9163490.0	348.0
9193883.0	254.14285714285714
9224276.0	220.0
9254669.0	232.36363636363637
9285062.0	232.83333333333334
9315455.0	286.7142857142857
9332033.5	264.0
9347230.0	246.125
9376241.0	248.625
9406634.0	250.625
9437027.0	211.2
9467420.0	237.76923076923077
9497813.0	252.2
9528206.0	212.5
9558599.0	268.14285714285717
9588992.0	244.9090909090909
9619385.0	295.2
9649778.0	251.66666666666666
9680171.0	214.0
9710564.0	215.0
9740957.0	289.7142857142857
9771350.0	198.1818181818182
9801743.0	243.33333333333334
9832136.0	250.375
9862529.0	171.625
9892922.0	249.4
9923315.0	226.05882352941177
9953708.0	222.11111111111111
9984101.0	262.57142857142856
1.0014494E7	240.72727272727272
1.0044887E7	295.0
1.007528E7	265.73333333333335
1.01041125E7	312.0
1.0119309E7	0.0
1.0136066E7	241.875
1.0166459E7	294.57142857142856
1.0196852E7	234.0
1.0227245E7	233.8
1.0257638E7	251.0
1.0288031E7	254.0
1.0318424E7	242.71428571428572
1.0348817E7	237.72727272727272
1.037921E7	250.57142857142858
1.0409603E7	215.75
1.0439996E7	211.0
1.0470389E7	212.91666666666666
1.0500782E7	296.6666666666667
1.0531175E7	286.25
1.0561568E7	212.375
1.0591961E7	207.1
1.0622354E7	187.75
1.0652747E7	222.8
1.068314E7	215.88888888888889
1.0713533E7	281.27272727272725
1.0743926E7	255.42857142857142
1.0774319E7	239.0
1.0804712E7	221.0
1.0835105E7	283.5
1.0865498E7	248.16666666666666
1.0895891E7	204.0
1.0926284E7	278.3333333333333
1.0956677E7	182.5
1.098707E7	229.36363636363637
1.1017463E7	239.46153846153845
1.1047856E7	282.9
1.1078249E7	247.1
1.1108642E7	246.14285714285714
1.1139035E7	235.25
1.1169428E7	307.5
1.1196832E7	235.625
1.12120285E7	0.0
1.1230214E7	242.0625
1.1260607E7	225.45454545454547
1.1291E7	244.9
1.1321393E7	333.0
1.1351786E7	201.57142857142858
1.1382179E7	269.8
1.1412572E7	243.0
1.1442965E7	250.11111111111111
1.1473358E7	251.0
1.1503751E7	261.5
1.1534144E7	259.0
1.1564537E7	316.2
1.159493E7	187.0
1.1625323E7	298.1666666666667
1.1655716E7	201.11111111111111
1.1686109E7	233.5
1.1716502E7	227.14285714285714
1.1746895E7	236.33333333333334
1.1777288E7	281.8333333333333
1.1807681E7	275.625
1.1838074E7	212.5
1.1868467E7	226.71428571428572
